"perplexity","ng"
1.89411267416046,2
2.83130406499871,2
4.90566192815761,1
6.51176846197864,1
7.59773076837645,1
4.46014441393783,3
7.16833333374186,2
2.39789527279837,2
1.94591014905531,3
2.63905732961526,3
8.11883278503801,2
7.20672447534116,2
4.11087386417331,3
3.61091791264423,2
4.74238526170388,2
14.075483503969,1
11.5352415222052,1
4.13625126348802,1
12.7138965185469,1
1.38629436111989,2
11.0797543147001,1
11.5105734704291,1
12.0441248764187,1
2.79678591079731,2
5.07083750393405,2
1.38629436111989,4
2.67414864942653,2
1.64461437123482,2
7.14420195010737,2
1.13943428318836,4
6.69855256262888,2
7.60300550973886,2
4.09925148504223,2
1.63141681915288,2
3.01693448120459,3
6.17869302672207,2
10.4646288172666,1
6.96091682709637,2
5.14633100955015,2
5.51864319050292,1
4.75872624994844,2
3.79049585591497,3
4.79481778287412,2
1.94591014905531,4
9.72833027092619,2
13.3843452610813,1
5.82954632266629,2
5.87945927948267,2
4.13293455949197,2
4.71562484728264,2
5.43218874897173,1
3.44201937618241,3
1.87180217690159,3
4.53768716311684,2
4.90067869468934,2
3.23805247405317,2
5.74332364927673,2
6.9291137886909,2
14.075483503969,1
4.38603644178411,2
4.79716700830546,2
7.90595758584981,1
14.0755166595346,1
3.35416243295718,3
3.72569342723665,2
10.3866188129625,1
3.38910533589713,2
1.53784425924709,2
11.6775959418654,1
3.93573953204546,2
9.32499050521472,3
2.15066768990456,2
8.18998458127384,2
2.73002910782099,2
12.1295733549137,1
8.38389034410182,2
4.10848651597885,2
8.65240697859374,1
14.1232239080403,1
8.27039634040151,1
0.510825623765991,2
9.66514227353625,1
14.0754850461127,1
7.28495807737233,2
13.3823417209016,1
14.076382940899,1
0.336472236621213,3
14.0754865882541,1
5.6441886825783,1
1.00764051046238,3
0,4
8.98300052853057,2
3.8177123259569,3
1.3054574582492,2
5.05029097697047,1
2.86968830800703,2
14.0754865882541,1
0,3
0.288714597065971,3
14.0756037840367,1
3.59388172549166,2
4.73825776482431,1
5.03062288393805,2
0.348818072443512,2
7.04396043490305,1
3.09740561251361,2
1.79175946922805,3
14.0754973831767,1
6.02724528438882,2
7.20906627649215,2
6.275703197782,3
6.99322173243326,1
1.43508452528932,3
1.28093384546206,3
2.7408400239252,3
5.3890717298165,2
4.95524003087469,2
1.87180217690159,2
8.88253050843363,1
14.0755351644885,1
3.99391016490033,2
5.95608491435674,1
2.83130406499871,2
3.7509169762094,3
5.17614973257383,3
5.60396213937399,2
5.10567120072278,2
7.87295261320509,1
4.90572823757588,1
3.51095857746604,2
1.94591014905531,3
8.97581984763863,2
14.1018339578383,1
6.96397292961658,1
1.96165850602345,3
3.41374294072577,2
8.92221966769405,1
9.12939368440735,2
2.21101789946856,2
9.50450525153109,1
3.00853174212409,2
5.05571487886915,2
2.55051329131957,2
3.25809653802148,3
11.3328533762249,3
9.03530222662849,2
5.08924107244526,2
1.9789710113162,2
1.50407739677628,3
14.075483503969,1
1.79175946922805,3
4.11199607279742,2
4.60316818331742,3
5.86835484994587,3
3.51888982041015,1
13.3824982355143,1
9.94215522817697,1
5.05026861611954,1
3.05386345011656,2
0.559615787935424,3
4.8283137373023,2
3.84746045997797,2
12.9913826338689,1
3.62905328026921,2
11.8805186979821,1
2.25712271891729,2
7.3665522931532,1
1.38629436111989,3
14.0775940137779,1
6.42723512333628,1
14.0755259120543,1
4.42835070634812,2
9.29230123880562,1
1.25545476016108,2
4.55737952215174,2
14.075483503969,1
12.9968953879894,1
6.44526620177744,2
2.07944154167984,3
7.00777404006217,1
3.22194802390517,2
5.45389559836648,2
13.387824380485,1
8.22071456733317,1
2.86240254126692,2
10.6415086365669,1
1.76174357328779,3
14.0821050929763,1
2.01933761761013,2
6.04432468266549,2
5.48313580354058,2
12.4660679523859,1
14.1077935300266,1
7.3043814384231,2
7.6793747039142,2
10.4318043106262,2
7.43422349711578,1
3.27569229991186,2
6.68380783320277,2
1.05217537437535,2
0.693147180559945,2
5.34378404169081,2
5.83536374803626,1
11.3674363871519,1
0,3
3.87120101090789,3
5.79148805507531,2
1.9497550752916,2
7.89562259482177,1
3.69912094816613,2
6.78120710852636,1
2.28577797467767,3
5.47686195831128,2
12.2837679849046,1
11.3032247462919,1
11.1310445248026,1
8.78225809655286,1
1.30266937409178,3
1.43933620636446,2
14.0788758596883,1
9.18687163420554,1
3.55415687611926,2
2.09714111877923,3
5.23909800688806,2
5.82304589548302,2
9.66952000758654,2
8.85513693171725,1
0.405465108108164,3
7.2833337533401,2
10.4669999857828,1
14.075483503969,1
4.0276781749175,2
6.10553700336783,2
4.38560356316422,2
9.32794561405045,2
4.98685889067695,1
1.92896059074154,3
1.55280929993105,2
11.3674333028668,1
7.71776655458332,2
3.65808609382282,2
14.075483503969,1
9.23130027286524,1
1.3054574582492,2
5.54852006597625,2
1.57721703342294,3
6.87809758296187,2
4.26794766797617,2
3.51888982041015,1
12.6892307798944,1
4.76217393479776,2
2.56898976699854,2
5.88793309554898,1
5.03159065927224,2
14.0755097200886,1
4.72738781871234,2
9.79881892709668,1
5.64408845042513,1
6.18001665365257,2
6.8963783059588,2
5.84183016857306,2
0,3
0.446675376754827,3
2.50552593699073,4
8.91644208396222,1
5.45846506584767,2
11.2930229792534,1
0.336472236621213,3
6.01372826374377,1
7.94803199063728,2
14.0760639530278,1
3.43934914762653,2
0.405465108108164,3
10.2209005908065,1
2.64620832967572,2
14.095491049229,1
6.32406023198327,2
6.45092845309296,2
9.98161997523814,1
14.0869321423312,1
7.20191631753163,2
10.8974296736211,1
2.73253432833792,2
14.1002172082345,1
1.9236870122706,3
1.145132304303,2
5.03071535238326,2
3.43552212420323,2
14.0755413327304,1
14.0811992902598,1
9.93328211061892,1
6.70011591420389,3
0,3
12.9968757373624,1
8.06012947916035,2
2.21573750275444,2
1.43508452528932,3
0.788457360364269,3
10.1836662901434,1
2.83489260557594,2
14.075483503969,1
6.08221891037644,2
9.28912074477866,2
2.32790290097834,3
5.45648593785399,2
6.04609840942632,2
14.0755020095365,1
14.075483503969,1
9.64843937677299,1
9.25537001803107,1
7.60875615377473,2
3.26528219768236,3
11.7732383961222,1
4.69134788222914,2
7.49991332782906,2
14.07550586482,1
7.41773844271515,2
14.075483503969,1
7.37751431309953,2
3.51889290469517,1
0,3
4.67282883446191,2
10.8192219758532,1
4.80811102998478,2
2.64620832967572,2
3.03013370027132,2
3.11351530921038,2
1.00129508360402,2
1.90954250488444,2
0.510825623765991,3
3.08714571194426,2
1.79742520676373,2
0.693147180559945,2
5.77937083198036,2
8.31666692996744,2
10.7082323951844,1
2.4546928711915,2
0.916290731874155,3
2.49250255899519,2
6.07879627507861,2
14.0754873593238,1
9.43763912462566,1
11.5109519804685,1
14.075488130393,1
9.19272090530422,1
5.17385074022925,1
9.73177291952901,1
0,4
5.87495413881776,2
5.82332762530598,2
5.40608437966347,1
12.2951726731031,1
0.812587217423959,2
5.88790610837752,1
9.10520205385288,2
14.0755074069292,1
3.75536919538277,2
9.58688568711603,1
12.1296327257296,1
1.38629436111989,3
9.63283456069338,1
8.4926324932017,2
6.04376555886142,1
3.23023958351851,3
9.95664910065036,2
7.61462043637028,2
6.60568026827128,2
3.03364093753589,2
6.46808684953248,2
2.99478843204928,3
1.97080770067704,2
7.31459087611249,1
3.36195451986935,2
5.27769145482688,1
13.38244889365,1
1.69266856658382,3
14.0771299296834,1
8.83904925183382,1
2.90073454493171,3
8.8232100759224,1
1.80555279136039,3
10.1634712934969,1
4.57001392900351,2
13.3823394076941,1
4.79579054559674,2
3.13134483238234,3
2.77542560357498,3
1.26649316130727,3
14.0755405617022,1
2.07944154167984,3
9.44991059384117,1
3.13549421592915,2
3.63685489826784,2
0,3
2.49263648158813,2
6.66395497438067,1
14.075483503969,1
10.8496969920051,1
6.05443934626937,3
9.84151809567486,1
3.20545280453606,3
11.4364261743538,1
0,2
4.34977508686832,2
8.34236041676844,1
5.88793540870122,1
9.03506393990886,2
12.2955179331548,1
12.9934893130463,1
3.05365717597391,2
1.32175583998232,3
2.219203484055,2
10.2468421074799,1
4.91265488573605,2
12.1295733549137,1
2.70380113440533,2
10.3856314750093,1
6.72112117354756,1
9.58687720561015,1
5.60457582457275,2
2.29638099146136,2
6.80369022015395,2
8.55021868881768,1
2.91777073208428,2
8.81192038859466,2
1.79175946922805,3
5.8894524832956,1
2.30214584974035,2
5.88930599150389,1
2.17205670562929,2
14.075483503969,1
7.21211008572117,2
9.30561203023733,1
9.11888276148735,2
6.44397226154946,2
5.47322514544385,2
5.68357976733868,2
11.3674333028668,1
3.93671561801852,2
5.29111759725585,3
0,2
7.04995988779099,2
0.611654146308763,2
0.693147180559945,2
6.81804936589764,3
11.9985617340399,1
12.709195176511,1
6.01368354264535,1
3.03608356907756,2
1.20024493421192,2
4.62362890769294,2
7.80266521583134,2
4.99721227376411,2
4.64304767877467,2
8.15931228378381,1
10.5500355126439,1
0.646627164925052,3
14.086936716091,1
11.8795188360629,1
7.94782501399041,1
0.864997437486605,3
4.24849524204936,2
2.30214584974035,2
7.05989111808056,1
1.51535147334949,2
11.8801724386565,1
5.79308685662362,1
2.9043447306971,1
2.34293638851761,2
8.92800984589491,1
3.88115783845262,2
2.90420363439402,1
14.0756847336294,1
0,3
10.2692743020466,1
12.9769174785775,1
7.53937312606121,1
9.80371632593143,1
8.85515389501023,1
9.0256274967195,1
0,2
5.26269018890489,2
8.13249728982048,1
3.52117580788198,2
3.24287133042442,3
9.27322127001538,2
2.2883427362785,2
14.0754889014616,1
10.8572212644859,1
2.60679646739704,3
8.75467251710756,1
10.4366292335371,1
8.97694629231502,1
5.43007635606039,3
8.78218022138825,1
7.50600593890954,1
14.075490443597,1
8.76350354931387,1
2.71255286937258,2
4.38364620158796,2
3.48124008933569,3
0,4
4.80340491636949,2
0.405465108108164,3
9.69406197805012,2
14.075483503969,1
2.15948424935338,2
11.1861221114587,1
5.25227342804663,2
6.84249447540074,1
3.00127245392961,2
6.70091000442519,1
9.00658932564036,1
0.405465108108164,3
2.316769727986,3
8.65921345143667,2
10.4366487919679,1
5.36363683266868,3
1.79175946922805,2
2.91777073208428,3
12.1542807306115,1
4.93167987006277,2
2.58968560102118,2
5.85674955095105,1
9.03212238401496,1
4.04888218814534,3
5.27764133679892,1
6.3300516059747,1
2.4423470353692,3
4.0122796091678,2
0.402285455190785,2
7.61462043637028,2
6.04310778025982,2
1.58049519589853,2
4.62133512284145,4
5.4060928614244,1
5.87089803140337,1
5.40267738187228,2
7.17965089850204,2
7.99786130830264,1
3.6988297849671,3
4.2076732475291,3
6.86466505049681,1
0,4
6.40794068474098,1
7.08212866592692,2
12.283724034741,1
8.85803681198225,2
2.80336038090653,3
3.5188952179027,1
0.300104592450338,2
3.67630067190708,2
8.67533589251303,2
6.7211273421081,1
14.0954880260305,1
7.23633934275434,2
6.78135523007091,1
6.72189413188965,2
5.30330490805908,3
0.0870113769896294,2
9.62331365715606,1
10.8974443238902,1
5.93729918396273,2
2.10587479874799,2
11.5909260890095,1
5.0998664278242,2
3.51889676003808,1
6.44262884099611,1
12.4660502179589,1
7.45411640508403,1
4.35393605879404,2
2.40486394211446,3
9.64162228119791,1
4.32387120695287,2
3.51888982041015,1
3.4578927253387,3
0.916290731874155,3
0,3
11.4389297942028,1
0,3
2.3095974856341,2
1.94591014905531,3
14.0755097200886,1
4.43137178914523,2
9.45488527195027,2
14.0756878172939,1
6.34717027150516,3
10.1447391011468,1
14.0754865882541,1
7.42279340942269,1
2.85263142991332,2
0,4
7.04377385867649,1
6.44260031178856,1
8.44129900955474,2
2.77097659872442,2
6.91314075125848,2
4.82229566497674,2
14.075483503969,1
1.92181259747625,3
11.7929271183687,1
6.28570515632135,1
0,3
3.34990408727461,2
8.11377335872668,2
9.609584638141,1
11.772898410975,1
12.1295748970574,1
9.6566452093871,1
4.83628190695148,3
1.43074612369072,2
14.1033161227906,1
3.78418963391826,3
7.41767522959208,2
14.0756731698031,1
7.38259096501497,2
2.90420363439402,1
6.44067053691823,1
0.662375521893192,2
4.16666522380173,2
3.994009524034,2
3.42810483458208,2
6.53160622520802,2
7.49259200321486,1
1.64461437123482,2
8.65793489082684,2
0,3
11.2452128647956,1
2.49250255899519,2
7.74398396729001,1
8.38892366933656,1
9.05857987973098,1
9.77142226611966,1
7.23745136249281,1
5.91875943663735,2
8.82328101207142,1
3.3322045101752,2
9.48038061728438,1
6.6496320087719,2
5.56571700911678,2
14.0755428747849,1
9.94455942059729,1
3.02607558964294,2
6.56937044528186,1
8.22581803340135,2
14.075483503969,1
3.23212105161822,2
6.54125903304975,1
1.29928298413026,2
10.7796466379647,1
1.70101535180874,3
12.7147439504167,1
14.075483503969,1
7.37243990935189,2
14.0757695309369,1
3.53550971926975,2
4.85881726152395,2
2.00196966168578,2
2.57852829821309,2
14.0755128042927,1
6.06914633633593,2
14.0755382486142,1
2.83321334405622,2
2.18122423598977,2
7.95299069445465,1
5.48908496460731,1
12.285746054252,1
6.51177540157447,1
14.1001908796668,1
6.96573481654662,1
0.980829253011726,3
3.74031162774621,2
10.4645655913248,1
3.60549784517488,2
2.60268968544438,4
10.4119218578394,1
7.12353057478034,2
2.83130406499871,2
11.0799840671852,1
9.30498391976943,1
5.06599722342892,2
1.80555279136039,2
0.693147180559945,3
2.5267537597235,2
4.93806460126142,3
10.0324561390946,1
6.99145445693758,1
6.39828675862596,2
10.7081876739826,1
3.17805383034794,2
7.90797347079158,2
4.94311599075217,2
4.4080093398083,2
10.5789759425026,1
6.41255876165317,1
14.0756808790355,1
14.10020065893,1
7.47929963778283,2
2.95441412422326,2
4.06331245297437,3
12.9768866366309,1
7.17395831975679,2
11.1424931631647,1
1.33538675598897,2
2.72888428800505,2
1.25276296849537,3
19.1996570511224,2
6.8954986543131,2
4.57032775295086,2
3.97250920936077,2
10.1655917831978,1
9.65851484901896,1
4.29869360447886,1
0.302280871872933,3
3.08035689073264,2
1.55280929993105,2
0,3
3.51889136255385,1
9.30512576078901,1
2.90962957450058,2
6.61060826510305,2
9.22395816500556,1
4.13632605408403,1
14.0754858171837,1
5.15007512340695,2
13.382343263037,1
14.075483503969,1
11.772898410975,1
7.58950441458971,2
2.90433085325496,1
10.2717637190815,1
7.687965559332,2
1.82161243237774,2
0.336472236621213,3
0,3
2.03688192726104,2
0.973449145714103,2
14.075483503969,1
14.075483503969,1
0.287682072451781,4
14.075483503969,1
13.3825930575746,1
4.82866847576352,1
3.38861859945529,2
6.53216993632102,2
2.67414864942653,3
9.29686031170369,1
14.0812031236411,1
0,2
4.4773368144782,2
6.4125471956512,1
0.507430034764852,2
3.07577498122753,3
3.71965111278069,2
3.24519313318557,3
9.98463607983935,1
7.40034564648397,2
5.40798676743025,2
12.977084779562,1
11.5108764440831,1
2.86220088092947,3
2.62103882411258,2
7.02990969858332,2
0.451985123743058,2
2.246495626343,3
9.2689551322361,2
2.9704144655697,3
3.87120101090789,2
13.0015785909987,1
4.5380437035811,2
14.0755860513462,1
2.89888244756407,2
8.0320761168208,1
3.4621673669771,2
5.78968212279314,2
7.36740558867651,1
4.15103990589865,3
6.17987861790109,2
6.84492035055974,1
7.3552656620484,1
14.0755459588868,1
2.63905732961526,3
4.17583687722967,2
10.2242870151226,1
4.17829326179684,2
0,3
4.16752948945329,2
2.30214584974035,2
6.82194597641427,2
0.916290731874155,3
0.847297860387203,3
3.11666852953838,2
3.8448142557347,2
8.43713191892031,1
8.6573661165201,2
6.35938161643685,2
7.49443021503157,2
5.60543435163843,2
5.37527840768416,4
12.2837834055568,1
7.73355868939378,1
3.51888982041015,1
11.1310445248026,1
8.91152994173656,2
4.66561379594776,2
8.87738195465477,2
9.60957692745815,1
14.0756870463786,1
2.54467839308792,3
14.075483503969,1
1.97408102602201,2
2.97361446830037,3
3.68740778350248,2
1.33538675598897,2
0.887303195000903,3
8.66411422881594,1
2.63905732961526,4
3.3787245258101,2
1.44691898293632,3
4.74798269977742,2
9.22139225262784,1
14.1231209851023,1
12.1295779813377,1
6.42722664162766,1
3.51888982041015,1
5.53628384675388,2
0.182321556793955,4
10.4645671334685,1
5.88970378238215,1
8.57438257983316,1
4.3520359209902,3
6.4831073514572,2
0,4
10.8568613297636,1
0.693147180559945,3
9.72154361674208,1
5.30111564551317,2
2.63905732961526,3
5.50125821054473,2
5.00729639283074,3
1.29573080009137,2
9.32280558936394,2
4.43137294145261,2
8.65962133477072,1
2.29638099146136,2
10.1636971897683,1
2.90420363439402,1
8.66844589011501,1
2.14006616349627,2
4.01462897091521,2
2.7408400239252,2
12.4661427419439,1
0,3
14.0755498140008,1
4.82925447114402,3
4.91998092582813,2
0.693147180559945,4
8.20340439587986,1
1.38629436111989,2
14.4701191353689,1
5.01845275920141,2
14.0804315512135,1
12.9769984341619,1
2.50366892624352,2
0,3
5.20826586780041,2
14.075483503969,1
10.0501318132339,1
8.80764462153106,1
4.82863454970075,1
7.74608446938658,2
10.9015103335734,1
0,3
11.1557519005003,1
2.6149597780362,2
12.977601154437,1
9.11266046350456,1
6.29727202945654,1
4.0517849478033,2
0.810930216216328,2
1.54044504094715,3
8.59902380739232,1
3.33895507278494,2
2.50552593699073,4
10.9229995134253,1
2.12026353620009,2
1.015920572823,2
14.075483503969,1
4.09804142410343,2
8.98127305978431,2
0.587786664902118,4
14.075483503969,1
6.97042486725217,2
6.66522037942129,2
0.458307589482544,2
5.8524314442432,1
3.29583686600433,3
9.40275259091333,1
8.47544815197345,2
3.97343163355679,2
5.27768837071308,1
8.17990061841112,2
9.31332113519108,1
3.84349694330771,2
5.53575822256307,2
0.693147180559945,3
5.87551848597099,2
10.4645655913248,1
1.66254773774805,2
2.19722457733622,3
3.4622576384234,2
5.53654655528029,2
5.82747394699875,2
8.98981068548953,1
11.1316041667697,1
11.6776113630765,1
4.7512612634149,2
7.87169266432365,2
1.53147637096439,3
6.12670482821285,2
2.70061522261469,3
14.0755675473339,1
2.44901372672739,2
9.54297345121962,1
1.54044504094715,2
4.05912029706605,2
11.0309610662456,1
8.30449489796357,2
3.16406758837321,2
6.30967171470434,2
6.01368585585466,1
10.314289556836,1
7.92027276652402,2
4.49609909093373,3
2.79678591079731,2
3.1593149934617,2
2.90420363439402,1
7.47174245086236,2
2.01490302054227,2
7.20520860579461,2
0,3
6.29728513760221,1
10.2688264116913,1
10.2534139063145,1
7.08023404387804,1
7.95343550431348,2
3.85257626107018,2
1.24745791626567,2
2.30258509299405,3
11.3921406785646,1
2.12389330425067,3
2.30258509299405,2
0.857450231851222,3
4.1776209024627,2
1.00330210886378,2
3.08104237002373,2
14.075501238478,1
5.87081167501822,1
2.66258782702545,3
4.87519732320115,2
1.02961941718116,3
9.23164256912136,1
6.41293111543056,1
9.9997210347791,1
1.22222624463529,3
6.05452317910674,2
2.58399755243223,2
1.3054574582492,2
4.98685889067695,1
3.8286413964891,2
0.510825623765991,3
12.9777359845647,1
5.87087490096,1
11.7031535613276,1
8.57832298937056,1
5.85602657621288,2
3.44391232027483,2
14.075483503969,1
10.5846917287933,1
8.50370260123374,2
14.0754927567956,1
6.17066795163397,2
14.075488130393,1
2.30258509299405,2
6.04119198895956,1
1.25276296849537,3
8.14954921610693,2
1.66139765136481,3
6.24887148938804,2
4.33510971488613,2
10.7248072884559,1
14.07550586482,1
0.693147180559945,3
0.653141845946246,2
14.075483503969,1
14.0755097200886,1
0,3
8.45368627228686,1
0,4
4.85981240436167,2
14.1085621885017,1
7.64925018413096,1
14.0765031128374,1
5.55875670260594,2
7.39458310503838,1
1.29928298413026,4
6.7093043402583,2
14.0755937612503,1
8.41049845274527,2
2.90420363439402,1
7.74436768123345,2
9.12673440854685,1
9.54288863723975,1
2.79678591079731,2
9.23350386108105,1
7.99100182540287,1
2.34439331829636,2
5.81215383777578,2
5.06493406750363,2
0.798507696217772,3
4.35242616489759,2
11.6795733132844,1
3.64283551561253,2
7.11028787639222,2
3.08714571194426,2
14.0755182016271,1
14.0921167688908,1
0.510825623765991,3
3.2188758248682,3
4.39855593662509,2
9.3051500445767,1
4.03795984281146,3
3.87516141212399,2
3.76120011569356,2
3.02619984220776,2
14.0755066358749,1
3.30434755567224,2
6.78903323604348,1
0.407197910482478,3
10.4922583009704,1
3.46781706900355,2
7.54262577361008,2
14.1001908796668,1
0,3
4.55737952215174,2
7.9980201334288,1
2.82900281151987,2
2.16799493902128,2
9.98971111928475,2
9.98115590519687,1
1.18058352453776,2
0.405465108108164,4
3.28730022879716,2
3.67207233579756,4
2.83321334405622,3
1.33538675598897,2
4.77912349311153,3
5.19849703126583,2
10.1068380161313,1
11.0997557524765,1
5.35988272220619,3
0.176930708159078,3
3.54769984065116,2
5.31087705135032,2
6.15768495102257,3
1.76651171623697,2
12.9934893130463,1
10.8975013807876,1
12.6891960824771,1
9.16304062942317,1
1.79431049101966,2
14.1001908796668,1
2.09714111877923,2
8.26805091966878,1
8.84438491100601,1
2.6149597780362,2
3.120895416508,2
3.04465637825403,2
10.026339202518,2
5.12989871492307,3
8.67052275499903,2
0.575364144903562,3
10.9848897141098,1
9.82698826191968,1
2.85372083940554,2
14.075483503969,1
4.24463758041676,1
8.66359967651007,2
4.92343900016463,2
6.27543438057608,2
3.84164433451443,3
2.4423470353692,2
1.81130845713134,2
1.27050741379444,2
4.8019697619627,3
3.65260909452907,2
9.5022041528029,1
0.693147180559945,4
3.80121697823848,2
6.5546454012079,2
11.513666728628,1
7.98931388581169,2
9.792387644816,1
4.92102313540657,3
2.38509100055238,2
0.693147180559945,4
7.90230250882206,2
9.3134861291738,1
4.0796538468121,2
14.0759576011216,1
14.0754850461127,1
14.0823899982817,1
11.0797658806842,1
14.0776609534096,1
14.075483503969,1
7.12273224096329,2
5.6011958858811,3
5.77455154554441,2
5.19573077777294,2
4.93806460126142,3
6.01402738104161,1
8.666427911586,2
4.37011385315764,3
1.93855717475005,2
5.57594910314632,2
14.075483503969,1
3.00159739300639,2
5.83562911554985,2
9.16115012778541,2
8.56426759880217,2
7.60780405449004,1
14.0759298552858,1
9.00091479749017,2
5.73324880845254,2
3.946286396394,2
4.44885240874268,2
9.68900947234276,2
2.30528414996321,2
2.95113543276156,2
14.0755629212773,1
0,3
1.43922173968368,2
9.2742067923046,2
2.92450476426562,3
11.6813209572361,1
14.075483503969,1
8.24362030331088,1
2.64620832967572,2
6.43426321929078,2
14.075483503969,1
7.37844925630255,1
3.40857748895978,2
7.60933877973141,1
7.24590460279801,1
1.25276296849537,2
4.43477720005941,3
11.5105380018623,1
8.86024689718077,2
6.61163171387234,1
1.79632777319843,3
14.075483503969,1
2.22462355152433,2
4.06474409244581,2
1.90954250488444,2
1.43914542128327,2
10.2913925624536,1
3.51889136255385,1
5.21023959043593,2
6.4902175896397,3
5.87081167501822,1
5.38344778100539,2
6.62671774924902,2
2.90872089656436,2
2.24819102092825,2
4.16666522380172,3
9.47097236770139,1
6.41778683262307,1
4.48733451736767,2
7.56498738784196,2
6.41714069583228,2
2.90420363439402,1
6.44066591050852,1
6.16308085854287,2
5.54138095050051,2
2.484906649788,2
14.075483503969,1
0.994815494986465,3
3.44316158076119,2
14.0783039611078,1
0.336472236621213,4
7.43622433792072,2
2.90088658762559,2
6.66818507012497,1
0,3
1.9568392195875,2
12.7147860401099,1
14.0754865882541,1
2.15948424935337,2
14.075483503969,1
6.54129912785855,1
10.1052278301652,1
4.39929244927117,2
5.69505166132707,2
2.21573750275444,2
4.1820501426412,3
5.87211778947542,2
5.64409847409255,1
6.99126325043166,1
3.46573590279973,2
9.84141401016428,1
12.1308987208355,1
0.82098055206983,4
3.47565990088572,2
14.0755475009342,1
7.3698107383787,2
3.06027079469156,3
4.32413265625498,3
12.6891891428491,1
1.6094379124341,4
1.79175946922805,2
1.38629436111989,3
3.27714473299218,3
5.26567677501375,2
0.510825623765991,4
10.3142833882755,1
0.379489621704904,3
5.74730669722035,2
10.3954009624702,1
13.3824774197122,1
3.3823066191926,2
8.75816094364293,2
2.25129179860649,2
10.4645840968923,1
10.3880918833751,1
10.204327214263,1
5.39788842833995,2
2.55051329131957,2
13.4299818917281,1
3.06805293513362,2
14.075483503969,1
0.788457360364269,3
1.43508452528932,2
0.693147180559945,4
13.3824673971344,1
14.0782524434317,1
9.27973382437691,1
2.39789527279837,2
7.24877272602236,2
5.16975920529081,2
2.81341071676004,3
14.0754850461127,1
4.40519369395541,2
3.51888982041015,1
7.35509325781811,2
0.940555353873785,3
8.13269261060327,1
7.08496947576635,2
14.1001908796668,1
7.68288559106728,2
1.70474809223842,3
2.92316158071915,2
7.66603455447986,2
4.16752948945329,2
11.0091514353227,1
3.69717825692863,2
7.18622447262872,1
3.80171895478162,2
0.510825623765991,2
2.26002547857524,2
3.52069985107674,2
7.73346463262505,3
2.85437815524826,2
2.23001440015921,2
14.07549198573,1
12.4660455915349,1
6.66579951883633,2
14.075483503969,1
2.77185603201284,2
1.33500106673234,2
10.4892857552706,1
2.28238238567652,2
2.91753759508781,2
14.0757826353339,1
3.22772544014518,2
6.54757650795175,1
5.27819694682571,2
2.7545702167371,2
2.29589610484325,3
1.90986733841011,2
0.139761942375159,2
7.50740559255706,1
0,3
6.24562215195136,2
10.8974296736211,1
4.44265125649032,2
1.50407739677628,3
6.32701373880666,2
9.05827537432058,1
0.538996500732688,4
9.48055833067632,2
7.09174211509515,2
12.0161439778975,1
0.348818072443512,2
1.74919985480926,3
14.075483503969,1
10.8974952126313,1
8.92802449585908,1
8.2058739491983,2
11.1570434396711,1
3.05914258117838,2
3.79773385902602,4
10.1242698567609,1
6.71964426832227,2
7.66366596877769,2
8.64319081784134,1
0.125163142954006,3
7.69749708055619,2
10.7104389826444,1
4.04655389838575,3
4.18052225846315,3
1.82454929205105,2
11.9960465887132,1
7.42562602747476,2
7.98931388581169,2
12.7147439504167,1
6.18373597243757,1
4.25575176286718,2
4.13293455949197,2
12.9776157940163,1
3.85014760171006,3
7.71418102639604,1
0.528067430200496,2
10.9401966850196,1
8.29853261061288,1
8.22972689529771,1
0.200670695462151,2
0.857450231851222,3
9.6338349098971,1
8.81192038859466,2
0.204794412646013,3
0.693147180559945,3
0.405465108108164,4
6.76503897678054,2
3.70675157888006,2
5.87081321716192,1
3.75341797525151,3
14.0754889014616,1
7.43046994714054,2
1.38629436111989,3
5.88934454405603,1
9.39335536112984,1
2.22847712084032,3
5.87026274414528,1
10.6662194724055,1
6.793092370662,2
11.0826939352979,1
12.2837756952604,1
2.94443897916644,3
2.49433179024758,2
0.875468737353899,2
14.075483503969,1
4.8960011416531,2
8.38286147862095,2
2.86220088092947,3
1.25276296849537,4
5.05041433819388,1
9.01206735882471,1
5.33097277173523,2
4.97327950755249,3
6.14190298795156,2
9.32274601236065,2
4.78523224759985,2
11.242294062873,1
2.87862994001948,2
2.01490302054227,2
8.75267629632443,2
5.93998054040937,2
14.075667773305,1
14.075483503969,1
1.43914542128327,2
5.08938313071627,2
12.4660571575547,1
10.82245163091,1
3.80663270082499,2
2.49250255899519,2
4.53886600442507,2
5.37857983029322,2
3.79997350161952,3
2.484906649788,2
2.35137525716348,3
6.87773780013599,2
9.69412362463029,2
3.51889444683412,1
5.64323597478817,2
2.67831966694387,2
12.9794486702853,1
5.77956159522467,2
10.3866595655302,1
3.34367125316463,2
9.1776961355699,1
2.90420826081799,1
7.20637729147225,2
9.39337617980497,1
5.06753602578571,2
5.45273522547937,2
1.70474809223842,3
2.49250255899519,2
6.41856372624392,1
2.42307449024817,3
4.44858359153676,2
8.18998458127384,2
0.731368393380143,2
2.36601680715643,2
4.60097389385668,2
9.66896702819858,2
14.1001908796668,1
8.12397066559522,1
14.075483503969,1
4.61871441109585,2
1.9851308622086,2
2.27726728500976,2
3.65805869929663,2
0,4
4.27976802826356,2
5.14832469686944,2
12.4923960454042,1
8.57131830574752,2
0.693147180559945,3
